station,latitude,longitude,free_bikes,empty_slots,total_bike_cap,uid,renting,returning,last_updated,has_ebikes,ebikes,payment,payment-terminal,slots,rental_uris.android,rental_uris.ios,distanceyelp,poiname,location.address,ratingyelp,categories,distancefoursq,namefoursq,location.addressfoursq,ratingfoursq,popularityfoursq,categoriesfoursq
Wilson Blvd & N Quincy St,38.880012,-77.107854,5,9,14,08252a00-1f3f-11e7-bf6b-3863bb334450,1,1,1729395486,True,1,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,442.7144629256128,Grand Cru Wine Bar and Bistro,4301 Wilson Blvd,3.8,bar,263,Bronson Bier Hall,4100 Fairfax Dr,8.2,0.9864884372203137,school
Wilson Blvd & N Quincy St,38.880012,-77.107854,5,9,14,08252a00-1f3f-11e7-bf6b-3863bb334450,1,1,1729395486,True,1,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,442.7144629256128,Grand Cru Wine Bar and Bistro,4301 Wilson Blvd,3.8,bar,182,Punch Bowl Social,4238 Wilson Blvd,7.0,0.985218119352138,bar
Wilson Blvd & N Quincy St,38.880012,-77.107854,5,9,14,08252a00-1f3f-11e7-bf6b-3863bb334450,1,1,1729395486,True,1,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,442.7144629256128,Grand Cru Wine Bar and Bistro,4301 Wilson Blvd,3.8,bar,235,Hawkers Asian Street Food,4201 Wilson Blvd,6.9,0.9847561855818922,bar
Wilson Blvd & N Quincy St,38.880012,-77.107854,5,9,14,08252a00-1f3f-11e7-bf6b-3863bb334450,1,1,1729395486,True,1,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,442.7144629256128,Grand Cru Wine Bar and Bistro,4301 Wilson Blvd,3.8,bar,405,First Down Sports Bar & Grill,4213 Fairfax Dr,6.6,0.9803966856251984,bar
Wilson Blvd & N Quincy St,38.880012,-77.107854,5,9,14,08252a00-1f3f-11e7-bf6b-3863bb334450,1,1,1729395486,True,1,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,442.7144629256128,Grand Cru Wine Bar and Bistro,4301 Wilson Blvd,3.8,bar,116,Robby's Health Juice Bar,3910 Wilson Blvd,,0.5043161936657332,bar
Wilson Blvd & N Quincy St,38.880012,-77.107854,5,9,14,08252a00-1f3f-11e7-bf6b-3863bb334450,1,1,1729395486,True,1,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,442.7144629256128,Grand Cru Wine Bar and Bistro,4301 Wilson Blvd,3.8,bar,253,The Sports Page,627 N Glebe Rd,,0.7088373704420129,bar
Wilson Blvd & N Quincy St,38.880012,-77.107854,5,9,14,08252a00-1f3f-11e7-bf6b-3863bb334450,1,1,1729395486,True,1,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,442.7144629256128,Grand Cru Wine Bar and Bistro,4301 Wilson Blvd,3.8,bar,262,Local Oyster,4238 Wilson Blvd,,0.1954268556745676,bar
Wilson Blvd & N Quincy St,38.880012,-77.107854,5,9,14,08252a00-1f3f-11e7-bf6b-3863bb334450,1,1,1729395486,True,1,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,442.7144629256128,Grand Cru Wine Bar and Bistro,4301 Wilson Blvd,3.8,bar,265,Superette,4238 Wilson Blvd,,0.9321246066345238,bar
Wilson Blvd & N Quincy St,38.880012,-77.107854,5,9,14,08252a00-1f3f-11e7-bf6b-3863bb334450,1,1,1729395486,True,1,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,442.7144629256128,Grand Cru Wine Bar and Bistro,4301 Wilson Blvd,3.8,bar,284,Whino,4238 Wilson Blvd,5.5,0.9635938447325116,bar
Wilson Blvd & N Quincy St,38.880012,-77.107854,5,9,14,08252a00-1f3f-11e7-bf6b-3863bb334450,1,1,1729395486,True,1,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,442.7144629256128,Grand Cru Wine Bar and Bistro,4301 Wilson Blvd,3.8,bar,299,DC Bocce,4201 Wilson Blvd,,0.0733608568871438,bar
Wilson Blvd & N Quincy St,38.880012,-77.107854,5,9,14,08252a00-1f3f-11e7-bf6b-3863bb334450,1,1,1729395486,True,1,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,313.3387350281588,Quincy Hall,4001 Fairfax Dr,4.2,school,263,Bronson Bier Hall,4100 Fairfax Dr,8.2,0.9864884372203137,school
Wilson Blvd & N Quincy St,38.880012,-77.107854,5,9,14,08252a00-1f3f-11e7-bf6b-3863bb334450,1,1,1729395486,True,1,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,313.3387350281588,Quincy Hall,4001 Fairfax Dr,4.2,school,182,Punch Bowl Social,4238 Wilson Blvd,7.0,0.985218119352138,bar
Wilson Blvd & N Quincy St,38.880012,-77.107854,5,9,14,08252a00-1f3f-11e7-bf6b-3863bb334450,1,1,1729395486,True,1,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,313.3387350281588,Quincy Hall,4001 Fairfax Dr,4.2,school,235,Hawkers Asian Street Food,4201 Wilson Blvd,6.9,0.9847561855818922,bar
Wilson Blvd & N Quincy St,38.880012,-77.107854,5,9,14,08252a00-1f3f-11e7-bf6b-3863bb334450,1,1,1729395486,True,1,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,313.3387350281588,Quincy Hall,4001 Fairfax Dr,4.2,school,405,First Down Sports Bar & Grill,4213 Fairfax Dr,6.6,0.9803966856251984,bar
Wilson Blvd & N Quincy St,38.880012,-77.107854,5,9,14,08252a00-1f3f-11e7-bf6b-3863bb334450,1,1,1729395486,True,1,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,313.3387350281588,Quincy Hall,4001 Fairfax Dr,4.2,school,116,Robby's Health Juice Bar,3910 Wilson Blvd,,0.5043161936657332,bar
Wilson Blvd & N Quincy St,38.880012,-77.107854,5,9,14,08252a00-1f3f-11e7-bf6b-3863bb334450,1,1,1729395486,True,1,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,313.3387350281588,Quincy Hall,4001 Fairfax Dr,4.2,school,253,The Sports Page,627 N Glebe Rd,,0.7088373704420129,bar
Wilson Blvd & N Quincy St,38.880012,-77.107854,5,9,14,08252a00-1f3f-11e7-bf6b-3863bb334450,1,1,1729395486,True,1,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,313.3387350281588,Quincy Hall,4001 Fairfax Dr,4.2,school,262,Local Oyster,4238 Wilson Blvd,,0.1954268556745676,bar
Wilson Blvd & N Quincy St,38.880012,-77.107854,5,9,14,08252a00-1f3f-11e7-bf6b-3863bb334450,1,1,1729395486,True,1,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,313.3387350281588,Quincy Hall,4001 Fairfax Dr,4.2,school,265,Superette,4238 Wilson Blvd,,0.9321246066345238,bar
Wilson Blvd & N Quincy St,38.880012,-77.107854,5,9,14,08252a00-1f3f-11e7-bf6b-3863bb334450,1,1,1729395486,True,1,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,313.3387350281588,Quincy Hall,4001 Fairfax Dr,4.2,school,284,Whino,4238 Wilson Blvd,5.5,0.9635938447325116,bar
Wilson Blvd & N Quincy St,38.880012,-77.107854,5,9,14,08252a00-1f3f-11e7-bf6b-3863bb334450,1,1,1729395486,True,1,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,313.3387350281588,Quincy Hall,4001 Fairfax Dr,4.2,school,299,DC Bocce,4201 Wilson Blvd,,0.0733608568871438,bar
Wilson Blvd & N Quincy St,38.880012,-77.107854,5,9,14,08252a00-1f3f-11e7-bf6b-3863bb334450,1,1,1729395486,True,1,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,343.24950450719496,Thai Treasure,3811 Fairfax Dr,3.9,bar,263,Bronson Bier Hall,4100 Fairfax Dr,8.2,0.9864884372203137,school
Wilson Blvd & N Quincy St,38.880012,-77.107854,5,9,14,08252a00-1f3f-11e7-bf6b-3863bb334450,1,1,1729395486,True,1,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,343.24950450719496,Thai Treasure,3811 Fairfax Dr,3.9,bar,182,Punch Bowl Social,4238 Wilson Blvd,7.0,0.985218119352138,bar
Wilson Blvd & N Quincy St,38.880012,-77.107854,5,9,14,08252a00-1f3f-11e7-bf6b-3863bb334450,1,1,1729395486,True,1,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,343.24950450719496,Thai Treasure,3811 Fairfax Dr,3.9,bar,235,Hawkers Asian Street Food,4201 Wilson Blvd,6.9,0.9847561855818922,bar
Wilson Blvd & N Quincy St,38.880012,-77.107854,5,9,14,08252a00-1f3f-11e7-bf6b-3863bb334450,1,1,1729395486,True,1,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,343.24950450719496,Thai Treasure,3811 Fairfax Dr,3.9,bar,405,First Down Sports Bar & Grill,4213 Fairfax Dr,6.6,0.9803966856251984,bar
Wilson Blvd & N Quincy St,38.880012,-77.107854,5,9,14,08252a00-1f3f-11e7-bf6b-3863bb334450,1,1,1729395486,True,1,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,343.24950450719496,Thai Treasure,3811 Fairfax Dr,3.9,bar,116,Robby's Health Juice Bar,3910 Wilson Blvd,,0.5043161936657332,bar
Wilson Blvd & N Quincy St,38.880012,-77.107854,5,9,14,08252a00-1f3f-11e7-bf6b-3863bb334450,1,1,1729395486,True,1,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,343.24950450719496,Thai Treasure,3811 Fairfax Dr,3.9,bar,253,The Sports Page,627 N Glebe Rd,,0.7088373704420129,bar
Wilson Blvd & N Quincy St,38.880012,-77.107854,5,9,14,08252a00-1f3f-11e7-bf6b-3863bb334450,1,1,1729395486,True,1,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,343.24950450719496,Thai Treasure,3811 Fairfax Dr,3.9,bar,262,Local Oyster,4238 Wilson Blvd,,0.1954268556745676,bar
Wilson Blvd & N Quincy St,38.880012,-77.107854,5,9,14,08252a00-1f3f-11e7-bf6b-3863bb334450,1,1,1729395486,True,1,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,343.24950450719496,Thai Treasure,3811 Fairfax Dr,3.9,bar,265,Superette,4238 Wilson Blvd,,0.9321246066345238,bar
Wilson Blvd & N Quincy St,38.880012,-77.107854,5,9,14,08252a00-1f3f-11e7-bf6b-3863bb334450,1,1,1729395486,True,1,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,343.24950450719496,Thai Treasure,3811 Fairfax Dr,3.9,bar,284,Whino,4238 Wilson Blvd,5.5,0.9635938447325116,bar
Wilson Blvd & N Quincy St,38.880012,-77.107854,5,9,14,08252a00-1f3f-11e7-bf6b-3863bb334450,1,1,1729395486,True,1,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,343.24950450719496,Thai Treasure,3811 Fairfax Dr,3.9,bar,299,DC Bocce,4201 Wilson Blvd,,0.0733608568871438,bar
Wilson Blvd & N Quincy St,38.880012,-77.107854,5,9,14,08252a00-1f3f-11e7-bf6b-3863bb334450,1,1,1729395486,True,1,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,403.1742627467954,Kinhaven School,4201 Fairfax Dr,5.0,school,263,Bronson Bier Hall,4100 Fairfax Dr,8.2,0.9864884372203137,school
Wilson Blvd & N Quincy St,38.880012,-77.107854,5,9,14,08252a00-1f3f-11e7-bf6b-3863bb334450,1,1,1729395486,True,1,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,403.1742627467954,Kinhaven School,4201 Fairfax Dr,5.0,school,182,Punch Bowl Social,4238 Wilson Blvd,7.0,0.985218119352138,bar
Wilson Blvd & N Quincy St,38.880012,-77.107854,5,9,14,08252a00-1f3f-11e7-bf6b-3863bb334450,1,1,1729395486,True,1,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,403.1742627467954,Kinhaven School,4201 Fairfax Dr,5.0,school,235,Hawkers Asian Street Food,4201 Wilson Blvd,6.9,0.9847561855818922,bar
Wilson Blvd & N Quincy St,38.880012,-77.107854,5,9,14,08252a00-1f3f-11e7-bf6b-3863bb334450,1,1,1729395486,True,1,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,403.1742627467954,Kinhaven School,4201 Fairfax Dr,5.0,school,405,First Down Sports Bar & Grill,4213 Fairfax Dr,6.6,0.9803966856251984,bar
Wilson Blvd & N Quincy St,38.880012,-77.107854,5,9,14,08252a00-1f3f-11e7-bf6b-3863bb334450,1,1,1729395486,True,1,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,403.1742627467954,Kinhaven School,4201 Fairfax Dr,5.0,school,116,Robby's Health Juice Bar,3910 Wilson Blvd,,0.5043161936657332,bar
Wilson Blvd & N Quincy St,38.880012,-77.107854,5,9,14,08252a00-1f3f-11e7-bf6b-3863bb334450,1,1,1729395486,True,1,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,403.1742627467954,Kinhaven School,4201 Fairfax Dr,5.0,school,253,The Sports Page,627 N Glebe Rd,,0.7088373704420129,bar
Wilson Blvd & N Quincy St,38.880012,-77.107854,5,9,14,08252a00-1f3f-11e7-bf6b-3863bb334450,1,1,1729395486,True,1,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,403.1742627467954,Kinhaven School,4201 Fairfax Dr,5.0,school,262,Local Oyster,4238 Wilson Blvd,,0.1954268556745676,bar
Wilson Blvd & N Quincy St,38.880012,-77.107854,5,9,14,08252a00-1f3f-11e7-bf6b-3863bb334450,1,1,1729395486,True,1,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,403.1742627467954,Kinhaven School,4201 Fairfax Dr,5.0,school,265,Superette,4238 Wilson Blvd,,0.9321246066345238,bar
Wilson Blvd & N Quincy St,38.880012,-77.107854,5,9,14,08252a00-1f3f-11e7-bf6b-3863bb334450,1,1,1729395486,True,1,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,403.1742627467954,Kinhaven School,4201 Fairfax Dr,5.0,school,284,Whino,4238 Wilson Blvd,5.5,0.9635938447325116,bar
Wilson Blvd & N Quincy St,38.880012,-77.107854,5,9,14,08252a00-1f3f-11e7-bf6b-3863bb334450,1,1,1729395486,True,1,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,403.1742627467954,Kinhaven School,4201 Fairfax Dr,5.0,school,299,DC Bocce,4201 Wilson Blvd,,0.0733608568871438,bar
Wilson Blvd & N Quincy St,38.880012,-77.107854,5,9,14,08252a00-1f3f-11e7-bf6b-3863bb334450,1,1,1729395486,True,1,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,486.1446655349882,East Coast Migrant Headstart Project,4245 Fairfax Dr,0.0,school,263,Bronson Bier Hall,4100 Fairfax Dr,8.2,0.9864884372203137,school
Wilson Blvd & N Quincy St,38.880012,-77.107854,5,9,14,08252a00-1f3f-11e7-bf6b-3863bb334450,1,1,1729395486,True,1,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,486.1446655349882,East Coast Migrant Headstart Project,4245 Fairfax Dr,0.0,school,182,Punch Bowl Social,4238 Wilson Blvd,7.0,0.985218119352138,bar
Wilson Blvd & N Quincy St,38.880012,-77.107854,5,9,14,08252a00-1f3f-11e7-bf6b-3863bb334450,1,1,1729395486,True,1,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,486.1446655349882,East Coast Migrant Headstart Project,4245 Fairfax Dr,0.0,school,235,Hawkers Asian Street Food,4201 Wilson Blvd,6.9,0.9847561855818922,bar
Wilson Blvd & N Quincy St,38.880012,-77.107854,5,9,14,08252a00-1f3f-11e7-bf6b-3863bb334450,1,1,1729395486,True,1,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,486.1446655349882,East Coast Migrant Headstart Project,4245 Fairfax Dr,0.0,school,405,First Down Sports Bar & Grill,4213 Fairfax Dr,6.6,0.9803966856251984,bar
Wilson Blvd & N Quincy St,38.880012,-77.107854,5,9,14,08252a00-1f3f-11e7-bf6b-3863bb334450,1,1,1729395486,True,1,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,486.1446655349882,East Coast Migrant Headstart Project,4245 Fairfax Dr,0.0,school,116,Robby's Health Juice Bar,3910 Wilson Blvd,,0.5043161936657332,bar
Wilson Blvd & N Quincy St,38.880012,-77.107854,5,9,14,08252a00-1f3f-11e7-bf6b-3863bb334450,1,1,1729395486,True,1,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,486.1446655349882,East Coast Migrant Headstart Project,4245 Fairfax Dr,0.0,school,253,The Sports Page,627 N Glebe Rd,,0.7088373704420129,bar
Wilson Blvd & N Quincy St,38.880012,-77.107854,5,9,14,08252a00-1f3f-11e7-bf6b-3863bb334450,1,1,1729395486,True,1,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,486.1446655349882,East Coast Migrant Headstart Project,4245 Fairfax Dr,0.0,school,262,Local Oyster,4238 Wilson Blvd,,0.1954268556745676,bar
Wilson Blvd & N Quincy St,38.880012,-77.107854,5,9,14,08252a00-1f3f-11e7-bf6b-3863bb334450,1,1,1729395486,True,1,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,486.1446655349882,East Coast Migrant Headstart Project,4245 Fairfax Dr,0.0,school,265,Superette,4238 Wilson Blvd,,0.9321246066345238,bar
Wilson Blvd & N Quincy St,38.880012,-77.107854,5,9,14,08252a00-1f3f-11e7-bf6b-3863bb334450,1,1,1729395486,True,1,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,486.1446655349882,East Coast Migrant Headstart Project,4245 Fairfax Dr,0.0,school,284,Whino,4238 Wilson Blvd,5.5,0.9635938447325116,bar
Wilson Blvd & N Quincy St,38.880012,-77.107854,5,9,14,08252a00-1f3f-11e7-bf6b-3863bb334450,1,1,1729395486,True,1,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,486.1446655349882,East Coast Migrant Headstart Project,4245 Fairfax Dr,0.0,school,299,DC Bocce,4201 Wilson Blvd,,0.0733608568871438,bar
Minnesota Ave Metro/DOES,38.897063,-76.947446,7,7,14,0824806c-1f3f-11e7-bf6b-3863bb334450,1,1,1729395558,True,0,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,487.9793680880588,Cesar Chavez Pulic Charter School,3701 Hayes St NE,0.0,school,91,Friendship Collegiate Academy Carter G.Woodson Campus,4095 Minnesota Ave NE,,0.9960417301004793,school
Minnesota Ave Metro/DOES,38.897063,-76.947446,7,7,14,0824806c-1f3f-11e7-bf6b-3863bb334450,1,1,1729395558,True,0,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,487.9793680880588,Cesar Chavez Pulic Charter School,3701 Hayes St NE,0.0,school,109,Friendship Collegiate School,4095 Minnesota Ave NE,,,school
Minnesota Ave Metro/DOES,38.897063,-76.947446,7,7,14,0824806c-1f3f-11e7-bf6b-3863bb334450,1,1,1729395558,True,0,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,487.9793680880588,Cesar Chavez Pulic Charter School,3701 Hayes St NE,0.0,school,191,Village Learning Center Public Charter School,4017 Minnesota Ave NE,,,school
Minnesota Ave Metro/DOES,38.897063,-76.947446,7,7,14,0824806c-1f3f-11e7-bf6b-3863bb334450,1,1,1729395558,True,0,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,487.9793680880588,Cesar Chavez Pulic Charter School,3701 Hayes St NE,0.0,school,407,Kuero DC,3701 Benning Rd NE,,,bar
Minnesota Ave Metro/DOES,38.897063,-76.947446,7,7,14,0824806c-1f3f-11e7-bf6b-3863bb334450,1,1,1729395558,True,0,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,529.6025190254653,Mary McLeod-Bethune Day Academy Public Charter School,253 42nd St NE,0.0,school,91,Friendship Collegiate Academy Carter G.Woodson Campus,4095 Minnesota Ave NE,,0.9960417301004793,school
Minnesota Ave Metro/DOES,38.897063,-76.947446,7,7,14,0824806c-1f3f-11e7-bf6b-3863bb334450,1,1,1729395558,True,0,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,529.6025190254653,Mary McLeod-Bethune Day Academy Public Charter School,253 42nd St NE,0.0,school,109,Friendship Collegiate School,4095 Minnesota Ave NE,,,school
Minnesota Ave Metro/DOES,38.897063,-76.947446,7,7,14,0824806c-1f3f-11e7-bf6b-3863bb334450,1,1,1729395558,True,0,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,529.6025190254653,Mary McLeod-Bethune Day Academy Public Charter School,253 42nd St NE,0.0,school,191,Village Learning Center Public Charter School,4017 Minnesota Ave NE,,,school
Minnesota Ave Metro/DOES,38.897063,-76.947446,7,7,14,0824806c-1f3f-11e7-bf6b-3863bb334450,1,1,1729395558,True,0,"['key', 'creditcard']",True,15,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,529.6025190254653,Mary McLeod-Bethune Day Academy Public Charter School,253 42nd St NE,0.0,school,407,Kuero DC,3701 Benning Rd NE,,,bar
Friendship Hts Metro / Wisconsin Ave & Wisconsin Cir,38.961763,-77.085998,1,18,19,08258b3f-1f3f-11e7-bf6b-3863bb334450,1,1,1729395557,True,1,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,123.23931949769664,The Hunter's Hound,5471 Wisconsin Ave,3.9,bar,67,Karin's Cafe,2 Wisconsin Cir,,0.9810860271790612,bar
Friendship Hts Metro / Wisconsin Ave & Wisconsin Cir,38.961763,-77.085998,1,18,19,08258b3f-1f3f-11e7-bf6b-3863bb334450,1,1,1729395557,True,1,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,123.23931949769664,The Hunter's Hound,5471 Wisconsin Ave,3.9,bar,117,Joy by Seven Reasons,5471 Wisconsin Ave,,0.9836285624845148,bar
Friendship Hts Metro / Wisconsin Ave & Wisconsin Cir,38.961763,-77.085998,1,18,19,08258b3f-1f3f-11e7-bf6b-3863bb334450,1,1,1729395557,True,1,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,123.23931949769664,The Hunter's Hound,5471 Wisconsin Ave,3.9,bar,123,Joy by Seven Reasons,5471 Wisconsin Ave,,0.4802088670338645,bar
Friendship Hts Metro / Wisconsin Ave & Wisconsin Cir,38.961763,-77.085998,1,18,19,08258b3f-1f3f-11e7-bf6b-3863bb334450,1,1,1729395557,True,1,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,123.23931949769664,The Hunter's Hound,5471 Wisconsin Ave,3.9,bar,124,The Hunter's Hound,5471 Wisconsin Ave,,0.9872413463885472,bar
Friendship Hts Metro / Wisconsin Ave & Wisconsin Cir,38.961763,-77.085998,1,18,19,08258b3f-1f3f-11e7-bf6b-3863bb334450,1,1,1729395557,True,1,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,123.23931949769664,The Hunter's Hound,5471 Wisconsin Ave,3.9,bar,175,Willie's Bar,4300 Military Rd NW,,0.8901299658659316,bar
Friendship Hts Metro / Wisconsin Ave & Wisconsin Cir,38.961763,-77.085998,1,18,19,08258b3f-1f3f-11e7-bf6b-3863bb334450,1,1,1729395557,True,1,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,123.23931949769664,The Hunter's Hound,5471 Wisconsin Ave,3.9,bar,341,Trattoria 5520,5520 Wisconsin Ave,,0.1503368286797452,bar
Friendship Hts Metro / Wisconsin Ave & Wisconsin Cir,38.961763,-77.085998,1,18,19,08258b3f-1f3f-11e7-bf6b-3863bb334450,1,1,1729395557,True,1,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,123.23931949769664,The Hunter's Hound,5471 Wisconsin Ave,3.9,bar,364,Alley Cat,5247 Wisconsin Ave NW,,0.9430938606753096,bar
Friendship Hts Metro / Wisconsin Ave & Wisconsin Cir,38.961763,-77.085998,1,18,19,08258b3f-1f3f-11e7-bf6b-3863bb334450,1,1,1729395557,True,1,"['key', 'creditcard']",True,19,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,123.23931949769664,The Hunter's Hound,5471 Wisconsin Ave,3.9,bar,195,PMP Certification Washington DC,5335 Wisconsin Ave NW,,,school
